,owner_id,owner_username,owner_verified,owner_picture,comment,replies
15,225765380,____m.a.t.t____,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/116828794_215292719909374_5376684353283560915_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=siLyBHDxikcAX_fUG5j&tp=1&oh=0540078d5950c0d771ae451ab5d84173&oe=60072252,Saw this shit last night blazin and I have to say it was life changin,0
16,7758385316,wavybaby_222,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/109359188_566652210908834_7856690633340791698_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=iKUKTWOIM0kAX8YZbrr&tp=1&oh=c26b65d3f32d1cec43858a7e2f661ada&oe=60083EC7,Can I buy this on hard copy pls say yes Netflix can’t have it to themself not fair I’ll pay good money and two goats for this series,0
17,256976322,torimccown,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/123137971_348477099771330_8079144047043019328_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=0QoW-dSBq7kAX8RU56C&tp=1&oh=94905a8d1818e83fae81d9d8db2816c8&oe=60098D2F,I LOVE IT SO MUCH,0
18,1157662373,do_yuhh_smoke,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/97138516_2632917063652155_4336640216916819968_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=ddNcPzGLkbgAX8h5rRl&tp=1&oh=ce74e5381c74cbd9d9576ece6f5a32e3&oe=60095D1D,Are we getting a second season? And where can I buy a copy,0
19,333884991,blakster90,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/11137960_741498739299977_1906873347_a.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=9j6T4eJe2kcAX9v7XTx&oh=3e8604f475d00ee58c9c76f50bfab5a5&oe=60094646,Killed it with this show! @duncantrussell I love this,0
20,755319506,sirrolla35,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/31998657_280338742505769_3020147777649770496_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=-7xJJxYRf4sAX_MnfuL&tp=1&oh=2b16c39581758c48c25b6e571d9d0fb1&oe=6008A1F4,.. We hold these truths to be self evident...,0
21,6988654660,varrrgass,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/46098112_2104531966302444_8489316895667781632_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=sFQauYyGvKoAX__WOhI&tp=1&oh=2e5aaaa803ab7b6220eaa7fef68689f9&oe=6007A8E1,Thank you so much. 🙏🙏🙏,0
22,1715608356,paulraysuperfly,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/97135411_282677046244442_5404721106516967424_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=t4tiXbduMsUAX_VSSeS&tp=1&oh=c134f065c5a3075a43c5f599735b14e8&oe=600639FE,Loved the show 🔥🔥,0
23,266725533,tylergay_,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/11311278_545719558902658_1848278875_a.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=ZKBE_js7B3IAX9UiFWN&oh=6cee726728ef9cc258021c18296f2ba1&oe=60090F92,"Loved it! “Hellooo, hellooo”",0
24,41445873,laricnobrega,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/119601498_869999903533429_450994182754837066_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=-pZCXC2-SCgAX-3l-y6&tp=1&oh=6db84c07c9552e2c8d2e0470378cbfa3&oe=600896CB,💖💖💖,0
