,owner_id,owner_username,owner_verified,owner_picture,comment,replies
16,342345670,sarahrts,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/131339295_303751047598001_2636308720171397528_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=gnp3OEa2zEgAX9In9pa&tp=1&oh=21ea788dd15417051bb1050bdcae9b83&oe=600BB9AC,pf namora cmg,0
17,9649757371,i.s.arts,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118575703_621088298836159_4507901123768180551_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=K3-dsn-7BWIAX8Ot284&tp=1&oh=1819facaaffdc3a72758c22d9f9694d7&oe=6009D1C0,Alan sou seu fã amo seus vídeos😂😂😂😂,0
18,3076745450,juh_larrubia_,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/126907308_284128946375290_52757481514162917_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=nrotcoKabUUAX8S9-5M&tp=1&oh=1aafa6877762fb5a3689bc9eba4817e0&oe=600B3D33,❤️😍❤️,0
19,9757992398,enzo.pikachu,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/49798910_288975018639254_6051700750759755776_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Q7kto-VzXBwAX-Gzhz8&tp=1&oh=5fc5ab2c599227e8ee26ec0b2aa8dfc9&oe=600873FA,que top,0
20,6196000813,2003.9.12,False,https://instagram.febl5-2.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.febl5-2.fna.fbcdn.net&_nc_ohc=L111VlxDSxEAX_fAGbK&oh=282a82cd8a0380080854a457e5b45765&oe=6008E38F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,♥️😻,0
21,5712863620,ryangustavo579,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/125909251_790604434821380_8866936277670348624_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=xh4Px2QJEQEAX9Sg2AN&tp=1&oh=d745956baf307239a685e829068ab23d&oe=600B366B,Eu sou rolezeira 🤣🤣🤣,0
22,2017861888,lanyx99,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/127329279_125125999370844_7208641953431171463_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tkOas8QHQKsAX8KTSgS&tp=1&oh=de8c05e5303f04995f872f5f57ebeb63&oe=600B0E2A,@maximos2311  só eu q achu tu parecido com ele???,0
23,8599407724,maximos2311,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/44609037_487204835018556_4674370765464797184_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=t63JyOVvZc0AX8G4s9t&tp=1&oh=04f557ecc72f431d4388db35885766fa&oe=600A9D4E,@wes____llany  só tu kakakaakakakakakakak🤣,1
24,8922300948,ray_manuele,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/96152340_683991409084620_6891898887611613184_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=vH_kh0zP1foAX_TtMoT&tp=1&oh=36b9b6acb22d695a9b5d473b0a0b8a27&oe=600A7C8A,O nome dele é Alan ele mata pra caralho,1
25,223289098,_karlasoaress,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/132325233_431578978250412_3073679201557213514_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=sdd0i1EZN0sAX__zwNG&tp=1&oh=135c3f6a23b9f60668f4a57e3a43ba1d&oe=600A981B,Um homem desses bicho @adrianeboneti_,1
26,8021960684,priv.valentaum,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/61697890_746092679154865_5422171489921138688_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Vwh9fhRaMAUAX_FpT_G&tp=1&oh=e4dc2f88ecf7f40e1d4813bbd02911bd&oe=600B8466,O nome dele é Alan,0
27,8021960684,priv.valentaum,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/61697890_746092679154865_5422171489921138688_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Vwh9fhRaMAUAX_FpT_G&tp=1&oh=e4dc2f88ecf7f40e1d4813bbd02911bd&oe=600B8466,Rimei mau pra krl,0
28,8021960684,priv.valentaum,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/61697890_746092679154865_5422171489921138688_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Vwh9fhRaMAUAX_FpT_G&tp=1&oh=e4dc2f88ecf7f40e1d4813bbd02911bd&oe=600B8466,Ele é profissional,0
29,8021960684,priv.valentaum,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/61697890_746092679154865_5422171489921138688_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Vwh9fhRaMAUAX_FpT_G&tp=1&oh=e4dc2f88ecf7f40e1d4813bbd02911bd&oe=600B8466,❤️❤️,0
30,2213088623,isabelymir,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/47582143_2218148785119896_305081749057044480_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=LCeuy9UbnmwAX8K0KPS&tp=1&oh=676c005f3b2ff012babe2d8a2d626612&oe=600A428B,ele e SEXY ja falei isso,0
31,9285474026,nutelly_gattai,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/50226262_785990661758422_3087105991376896000_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=8e0QTMHQFCMAX9bJHaz&tp=1&oh=5e51131d7ea0e0db37557e8bed5cdeda&oe=600B10BD,'^' Alanxoka e bunitin so ke meio bobin,0
32,9394904402,joaovelho15,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_ohc=L111VlxDSxEAX-ckwTb&oh=e8bdc0bb3f856cb0f74aecb1814d93b5&oe=6008E38F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,F f f foca,0
33,9220552527,thiago_.rodriguesss,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/73401809_2488089088139136_2642087464717516800_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=RjAHPIKO-xEAX9Qk0Fb&tp=1&oh=e2541bfd4529b6ae1178f8af7e49bf8d&oe=600C2161,Mi like you,0
